"","decimallongitude","decimallatitude","date_year","scientificname","coordinateuncertaintyinmeters","bathymetry","sst","sss"
"6762",53.36,24.628,2019,"Chelonia mydas",111.32,10,28.01,38.76
"6763",53.229,24.563,2019,"Chelonia mydas",111.32,8,27.96,38.71
"6764",53.156,24.594,2019,"Chelonia mydas",111.32,4,27.93,38.71
"6765",53.05,24.63,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6766",53.085,24.665,2019,"Chelonia mydas",111.32,5,27.93,38.71
"6767",53.078,24.686,2019,"Chelonia mydas",111.32,7,27.91,38.69
"6768",53.014,24.641,2019,"Chelonia mydas",111.32,8,27.91,38.67
"6769",52.986,24.632,2019,"Chelonia mydas",111.32,9,27.89,38.66
"6770",52.977,24.647,2019,"Chelonia mydas",111.32,10,27.89,38.66
"6771",52.995,24.626,2019,"Chelonia mydas",111.32,8,27.89,38.66
"6772",52.941,24.531,2019,"Chelonia mydas",111.32,13,27.89,38.64
"6773",52.968,24.452,2019,"Chelonia mydas",111.32,11,27.92,38.61
"6774",53.041,24.27,2019,"Chelonia mydas",111.32,11,27.97,38.56
"6775",53.107,24.204,2019,"Chelonia mydas",111.32,7,27.97,38.6
"6776",53.321,24.163,2019,"Chelonia mydas",111.32,6,27.99,38.67
"6777",53.425,24.129,2019,"Chelonia mydas",111.32,6,28,38.7
"6778",53.701,24.104,2019,"Chelonia mydas",111.32,32,27.98,38.77
"6779",53.806,24.112,2019,"Chelonia mydas",111.32,30,27.96,38.8
"6780",53.853,24.134,2019,"Chelonia mydas",111.32,21,27.88,38.81
"6781",53.846,24.159,2019,"Chelonia mydas",111.32,20,27.88,38.81
"6782",53.851,24.161,2019,"Chelonia mydas",111.32,-1,27.88,38.81
"6783",53.819,24.122,2019,"Chelonia mydas",111.32,26,27.96,38.8
"6784",53.625,24.184,2019,"Chelonia mydas",111.32,5,28,38.76
"6785",53.513,24.259,2019,"Chelonia mydas",111.32,6,28.02,38.74
"6786",53.669,24.268,2019,"Chelonia mydas",111.32,10,28.03,38.79
"6787",53.732,24.307,2019,"Chelonia mydas",111.32,9,28.03,38.79
"6788",53.86,24.358,2019,"Chelonia mydas",111.32,3,28.08,38.84
"6789",53.974,24.368,2019,"Chelonia mydas",111.32,5,28.03,38.85
"6790",54.173,24.406,2019,"Chelonia mydas",111.32,5,28,38.9
"6791",54.243,24.436,2019,"Chelonia mydas",111.32,2,28.03,38.9
"6792",54.263,24.543,2019,"Chelonia mydas",111.32,11,28.08,38.92
"6793",54.338,24.584,2019,"Chelonia mydas",111.32,10,28.14,38.93
"6794",54.386,24.696,2019,"Chelonia mydas",111.32,12,28.13,38.93
"6795",54.318,24.7,2019,"Chelonia mydas",111.32,14,28.13,38.91
"6796",54.058,24.628,2019,"Chelonia mydas",111.32,15,28.11,38.87
"6797",54.049,24.625,2019,"Chelonia mydas",111.32,17,28.11,38.87
"6798",53.554,24.488,2019,"Chelonia mydas",111.32,10,28.05,38.78
"6799",53.508,24.483,2019,"Chelonia mydas",111.32,15,28.05,38.78
"6800",53.355,24.422,2019,"Chelonia mydas",111.32,10,28.02,38.74
"6801",53.311,24.464,2019,"Chelonia mydas",111.32,8,28.02,38.71
"6802",53.21,24.612,2019,"Chelonia mydas",111.32,11,27.96,38.73
"6803",53.103,24.632,2019,"Chelonia mydas",111.32,2,27.93,38.71
"6804",53.011,24.654,2019,"Chelonia mydas",111.32,10,27.91,38.67
"6805",52.97,24.63,2019,"Chelonia mydas",111.32,10,27.89,38.66
"6806",52.921,24.622,2019,"Chelonia mydas",111.32,11,27.89,38.66
"6807",52.709,24.616,2019,"Chelonia mydas",111.32,13,27.81,38.58
"6808",52.567,24.548,2019,"Chelonia mydas",111.32,14,27.78,38.43
"6809",52.507,24.407,2019,"Chelonia mydas",111.32,21,27.81,38.3
"6810",52.385,24.322,2019,"Chelonia mydas",111.32,18,27.76,38.05
"6811",52.227,24.241,2019,"Chelonia mydas",111.32,28,27.71,37.89
"6812",52.077,24.204,2019,"Chelonia mydas",111.32,23,27.7,37.81
"6813",52.019,24.098,2019,"Chelonia mydas",111.32,11,27.69,37.78
"6814",51.943,24.03,2019,"Chelonia mydas",111.32,3,27.68,37.67
"6815",51.861,24.013,2019,"Chelonia mydas",111.32,13,27.66,37.71
"6816",51.822,24.024,2019,"Chelonia mydas",111.32,18,27.65,37.73
"6817",51.805,24.04,2019,"Chelonia mydas",111.32,19,27.65,37.73
"6818",51.801,24.049,2019,"Chelonia mydas",111.32,19,27.65,37.73
"6819",51.82,24.021,2019,"Chelonia mydas",111.32,18,27.65,37.73
"6820",51.865,24.111,2019,"Chelonia mydas",111.32,12,27.67,37.74
"6821",51.837,24.096,2019,"Chelonia mydas",111.32,17,27.67,37.74
"6822",51.854,24.106,2019,"Chelonia mydas",111.32,14,27.67,37.74
"6823",51.859,24.107,2019,"Chelonia mydas",111.32,13,27.67,37.74
"6824",51.782,24.123,2019,"Chelonia mydas",111.32,-1,27.64,37.75
"6825",51.81,24.119,2019,"Chelonia mydas",111.32,16,27.64,37.75
"6826",51.812,24.202,2019,"Chelonia mydas",111.32,16,27.62,37.77
"6827",51.794,24.213,2019,"Chelonia mydas",111.32,11,27.62,37.77
"6828",51.831,24.2,2019,"Chelonia mydas",111.32,14,27.62,37.77
"6829",51.883,24.144,2019,"Chelonia mydas",111.32,16,27.67,37.74
"6830",51.852,24.155,2019,"Chelonia mydas",111.32,14,27.67,37.74
"6831",52.027,24.28,2019,"Chelonia mydas",111.32,2,27.67,37.86
"6832",52.034,24.28,2019,"Chelonia mydas",111.32,3,27.67,37.86
"6833",52.587,24.366,2019,"Chelonia mydas",111.32,2,27.86,38.39
"6834",52.604,24.365,2019,"Chelonia mydas",111.32,-2,27.86,38.39
"6835",52.769,24.396,2019,"Chelonia mydas",111.32,6,27.89,38.46
"6836",52.795,24.397,2019,"Chelonia mydas",111.32,7,27.89,38.46
"6837",53.011,24.566,2019,"Chelonia mydas",111.32,3,27.93,38.65
"6838",53.043,24.631,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6839",53.054,24.634,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6840",53.052,24.635,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6841",53.059,24.644,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6842",53.073,24.639,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6843",53.055,24.636,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6844",53.047,24.639,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6845",53.047,24.649,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6846",53.027,24.633,2019,"Chelonia mydas",111.32,3,27.91,38.67
"6847",53.046,24.634,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6848",53.049,24.633,2017,"Chelonia mydas",111.32,2,27.91,38.67
"6849",53.023,24.636,2017,"Chelonia mydas",111.32,6,27.91,38.67
"6850",53.015,24.617,2017,"Chelonia mydas",111.32,5,27.91,38.67
"6851",52.987,24.61,2017,"Chelonia mydas",111.32,8,27.89,38.66
"6852",53.026,24.609,2017,"Chelonia mydas",111.32,2,27.91,38.67
"6853",53.036,24.61,2017,"Chelonia mydas",111.32,2,27.91,38.67
"6854",53.035,24.609,2017,"Chelonia mydas",111.32,2,27.91,38.67
"6855",53.03,24.643,2017,"Chelonia mydas",111.32,4,27.91,38.67
"6856",53.031,24.64,2017,"Chelonia mydas",111.32,3,27.91,38.67
"6857",53.014,24.672,2017,"Chelonia mydas",111.32,11,27.91,38.69
"6858",53.05,24.782,2017,"Chelonia mydas",111.32,10,27.87,38.69
"6859",53.045,24.859,2017,"Chelonia mydas",111.32,13,27.84,38.69
"6860",53.103,24.845,2017,"Chelonia mydas",111.32,10,27.86,38.7
"6861",53.08,24.853,2017,"Chelonia mydas",111.32,2,27.84,38.69
"6862",53.059,24.86,2017,"Chelonia mydas",111.32,6,27.84,38.69
"6863",53.048,24.872,2017,"Chelonia mydas",111.32,12,27.84,38.69
"6864",53.035,24.856,2017,"Chelonia mydas",111.32,16,27.84,38.69
"6865",53.054,24.858,2017,"Chelonia mydas",111.32,10,27.84,38.69
"6866",53.091,24.848,2017,"Chelonia mydas",111.32,6,27.86,38.7
"6867",53.091,24.856,2017,"Chelonia mydas",111.32,3,27.86,38.7
"6868",53.096,24.846,2017,"Chelonia mydas",111.32,7,27.86,38.7
"6869",53.078,24.819,2017,"Chelonia mydas",111.32,4,27.87,38.69
"6870",53.153,24.947,2017,"Chelonia mydas",111.32,19,27.86,38.68
"6871",53.206,24.824,2017,"Chelonia mydas",111.32,15,27.9,38.73
"6872",53.014,24.649,2017,"Chelonia mydas",111.32,9,27.91,38.67
"6873",53,24.637,2017,"Chelonia mydas",111.32,8,27.91,38.67
"6874",52.939,24.65,2017,"Chelonia mydas",111.32,12,27.89,38.66
"6875",52.963,24.656,2017,"Chelonia mydas",111.32,12,27.89,38.66
"6876",53.025,24.687,2017,"Chelonia mydas",111.32,12,27.91,38.69
"6877",53.043,24.648,2017,"Chelonia mydas",111.32,2,27.91,38.67
"6878",53.045,24.634,2017,"Chelonia mydas",111.32,2,27.91,38.67
"6879",53.079,24.628,2017,"Chelonia mydas",111.32,2,27.91,38.67
"6880",53.042,24.686,2017,"Chelonia mydas",111.32,13,27.91,38.69
"6881",53.033,24.66,2017,"Chelonia mydas",111.32,10,27.91,38.67
"6882",53.041,24.651,2017,"Chelonia mydas",111.32,6,27.91,38.67
"6883",53.056,24.638,2017,"Chelonia mydas",111.32,2,27.91,38.67
"6884",53.046,24.642,2017,"Chelonia mydas",111.32,2,27.91,38.67
"6885",53.043,24.651,2017,"Chelonia mydas",111.32,3,27.91,38.67
"6886",53.047,24.64,2017,"Chelonia mydas",111.32,2,27.91,38.67
"6887",53.05,24.646,2017,"Chelonia mydas",111.32,2,27.91,38.67
"6888",53.049,24.645,2017,"Chelonia mydas",111.32,2,27.91,38.67
"6889",53.043,24.639,2017,"Chelonia mydas",111.32,2,27.91,38.67
"6890",53.047,24.652,2017,"Chelonia mydas",111.32,3,27.91,38.67
"6891",53.07,24.676,2017,"Chelonia mydas",111.32,8,27.91,38.69
"6892",53.056,24.654,2017,"Chelonia mydas",111.32,2,27.91,38.67
"6893",53.043,24.657,2017,"Chelonia mydas",111.32,3,27.91,38.67
"6894",53.05,24.633,2017,"Chelonia mydas",111.32,2,27.91,38.67
"6895",53.053,24.645,2017,"Chelonia mydas",111.32,2,27.91,38.67
"6896",53.057,24.642,2017,"Chelonia mydas",111.32,2,27.91,38.67
"6897",53.302,25.505,2019,"Chelonia mydas",111.32,28,27.94,38.52
"6898",53.143,25.495,2019,"Chelonia mydas",111.32,26,27.86,38.54
"6899",53.366,24.909,2019,"Chelonia mydas",111.32,20,27.97,38.73
"6900",53.046,24.638,2017,"Chelonia mydas",111.32,2,27.91,38.67
"6901",53.041,24.634,2017,"Chelonia mydas",111.32,2,27.91,38.67
"6902",53.045,24.657,2017,"Chelonia mydas",111.32,3,27.91,38.67
"6903",53.069,24.78,2017,"Chelonia mydas",111.32,8,27.87,38.69
"6904",53.079,24.85,2017,"Chelonia mydas",111.32,4,27.84,38.69
"6905",53.117,24.786,2017,"Chelonia mydas",111.32,11,27.89,38.71
"6906",53.166,24.76,2017,"Chelonia mydas",111.32,12,27.89,38.71
"6907",53.119,24.625,2017,"Chelonia mydas",111.32,2,27.93,38.71
"6908",53.048,24.643,2017,"Chelonia mydas",111.32,2,27.91,38.67
"6909",53.036,24.652,2017,"Chelonia mydas",111.32,6,27.91,38.67
"6910",53.046,24.644,2017,"Chelonia mydas",111.32,2,27.91,38.67
"6911",53.053,24.634,2017,"Chelonia mydas",111.32,2,27.91,38.67
"6912",53.046,24.629,2017,"Chelonia mydas",111.32,2,27.91,38.67
"6913",53.05,24.643,2017,"Chelonia mydas",111.32,2,27.91,38.67
"6914",53.042,24.658,2017,"Chelonia mydas",111.32,3,27.91,38.67
"6915",53.053,24.653,2017,"Chelonia mydas",111.32,2,27.91,38.67
"6916",52.971,24.701,2017,"Chelonia mydas",111.32,13,27.86,38.67
"6917",52.938,24.743,2017,"Chelonia mydas",111.32,17,27.86,38.67
"6918",52.97,24.897,2017,"Chelonia mydas",111.32,19,27.82,38.68
"6919",53.062,24.855,2017,"Chelonia mydas",111.32,4,27.84,38.69
"6920",53.079,24.857,2017,"Chelonia mydas",111.32,2,27.84,38.69
"6921",53.088,24.79,2017,"Chelonia mydas",111.32,10,27.89,38.71
"6922",53.056,24.622,2017,"Chelonia mydas",111.32,2,27.91,38.67
"6923",53.005,24.621,2017,"Chelonia mydas",111.32,7,27.91,38.67
"6924",53.048,24.644,2017,"Chelonia mydas",111.32,2,27.91,38.67
"6925",53.032,24.642,2017,"Chelonia mydas",111.32,4,27.91,38.67
"6926",53.054,24.646,2017,"Chelonia mydas",111.32,2,27.91,38.67
"6927",53.046,24.633,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6928",53.052,24.643,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6929",53.053,24.636,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6930",52.999,24.613,2019,"Chelonia mydas",111.32,8,27.89,38.66
"6931",53.054,24.638,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6932",53.057,24.651,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6933",53.041,24.634,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6934",53.045,24.626,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6935",53.053,24.632,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6936",53.052,24.645,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6937",53.069,24.632,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6938",53.058,24.646,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6939",53.052,24.632,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6940",53.092,24.631,2019,"Chelonia mydas",111.32,2,27.93,38.71
"6941",53.034,24.633,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6942",52.989,24.634,2019,"Chelonia mydas",111.32,9,27.89,38.66
"6943",53.048,24.636,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6944",53.045,24.63,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6945",53.089,24.625,2019,"Chelonia mydas",111.32,2,27.93,38.71
"6946",53.039,24.637,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6947",53.059,24.628,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6948",53.047,24.626,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6949",53.042,24.635,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6950",53.028,24.639,2019,"Chelonia mydas",111.32,3,27.91,38.67
"6951",53.072,24.681,2019,"Chelonia mydas",111.32,8,27.91,38.69
"6952",53.024,24.732,2019,"Chelonia mydas",111.32,14,27.91,38.69
"6953",53.043,24.636,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6954",53.032,24.63,2019,"Chelonia mydas",111.32,3,27.91,38.67
"6955",53.019,24.603,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6956",53.031,24.618,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6957",53.042,24.627,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6958",53.05,24.65,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6959",53.04,24.63,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6960",53.035,24.638,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6961",53.05,24.639,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6962",53.045,24.649,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6963",53.064,24.625,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6964",53.045,24.634,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6965",53.049,24.639,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6966",53.018,24.647,2019,"Chelonia mydas",111.32,9,27.91,38.67
"6967",53.047,24.636,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6968",53.03,24.638,2019,"Chelonia mydas",111.32,3,27.91,38.67
"6969",53.048,24.63,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6970",53.062,24.643,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6971",53.035,24.646,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6972",53.07,24.646,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6973",53.033,24.629,2019,"Chelonia mydas",111.32,3,27.91,38.67
"6974",53.039,24.637,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6975",53.02,24.626,2019,"Chelonia mydas",111.32,5,27.91,38.67
"6976",53.038,24.641,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6977",53.05,24.635,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6978",53.082,24.618,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6979",53.043,24.633,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6980",53.081,24.659,2019,"Chelonia mydas",111.32,4,27.91,38.67
"6981",53.044,24.617,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6982",53.038,24.651,2019,"Chelonia mydas",111.32,6,27.91,38.67
"6983",53.031,24.63,2019,"Chelonia mydas",111.32,3,27.91,38.67
"6984",53.032,24.638,2019,"Chelonia mydas",111.32,3,27.91,38.67
"6985",53.049,24.637,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6986",53.051,24.635,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6987",53.045,24.632,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6988",53.048,24.618,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6989",53.049,24.634,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6990",53.026,24.637,2019,"Chelonia mydas",111.32,3,27.91,38.67
"6991",53.034,24.653,2019,"Chelonia mydas",111.32,6,27.91,38.67
"6992",53.076,24.642,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6993",53.045,24.633,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6994",53.036,24.657,2019,"Chelonia mydas",111.32,6,27.91,38.67
"6995",53.05,24.634,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6996",53.049,24.622,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6997",53.045,24.634,2019,"Chelonia mydas",111.32,2,27.91,38.67
"6998",53.035,24.656,2019,"Chelonia mydas",111.32,6,27.91,38.67
"6999",53.044,24.627,2019,"Chelonia mydas",111.32,2,27.91,38.67
"7000",53.021,24.658,2019,"Chelonia mydas",111.32,9,27.91,38.67
"7001",53.042,24.629,2019,"Chelonia mydas",111.32,2,27.91,38.67
"7002",53.029,24.656,2019,"Chelonia mydas",111.32,9,27.91,38.67
"7003",53.046,24.627,2019,"Chelonia mydas",111.32,2,27.91,38.67
"7004",53.038,24.629,2019,"Chelonia mydas",111.32,2,27.91,38.67
"7005",53.029,24.661,2019,"Chelonia mydas",111.32,10,27.91,38.67
"7006",53.04,24.626,2019,"Chelonia mydas",111.32,2,27.91,38.67
"7007",53.051,24.632,2019,"Chelonia mydas",111.32,2,27.91,38.67
"7008",53.015,24.643,2019,"Chelonia mydas",111.32,9,27.91,38.67
"7009",53.045,24.667,2019,"Chelonia mydas",111.32,9,27.91,38.69
"7010",52.981,24.637,2019,"Chelonia mydas",111.32,9,27.89,38.66
"7011",53.034,24.639,2019,"Chelonia mydas",111.32,2,27.91,38.67
"7012",53.042,24.66,2019,"Chelonia mydas",111.32,7,27.91,38.67
"7013",53.103,24.647,2019,"Chelonia mydas",111.32,3,27.93,38.71
"7014",53.05,24.659,2019,"Chelonia mydas",111.32,3,27.91,38.67
"7015",53.049,24.644,2019,"Chelonia mydas",111.32,2,27.91,38.67
"7016",53.051,24.641,2019,"Chelonia mydas",111.32,2,27.91,38.67
"7017",53.061,24.635,2019,"Chelonia mydas",111.32,2,27.91,38.67
"7018",53.067,24.642,2019,"Chelonia mydas",111.32,2,27.91,38.67
"7019",53.037,24.628,2019,"Chelonia mydas",111.32,2,27.91,38.67
"7020",52.996,24.585,2019,"Chelonia mydas",111.32,6,27.89,38.66
"7021",53.059,24.551,2019,"Chelonia mydas",111.32,2,27.93,38.65
"7022",53.063,24.547,2019,"Chelonia mydas",111.32,3,27.93,38.65
"7023",53.046,24.49,2019,"Chelonia mydas",111.32,10,27.96,38.64
"7024",53.076,24.478,2019,"Chelonia mydas",111.32,8,27.96,38.64
"7025",53.07,24.388,2019,"Chelonia mydas",111.32,3,27.96,38.59
"7026",53.035,24.319,2019,"Chelonia mydas",111.32,3,27.97,38.56
"7027",53.166,24.48,2019,"Chelonia mydas",111.32,11,27.98,38.66
"7028",53.159,24.468,2019,"Chelonia mydas",111.32,10,27.98,38.66
"7029",53.072,24.53,2019,"Chelonia mydas",111.32,4,27.93,38.65
"7030",53.034,24.534,2019,"Chelonia mydas",111.32,4,27.93,38.65
"7031",53.054,24.542,2019,"Chelonia mydas",111.32,3,27.93,38.65
"7032",53.051,24.632,2019,"Chelonia mydas",111.32,2,27.91,38.67
"7033",55.057,25.448,2018,"Chelonia mydas",111.32,19,28.27,38.87
"7034",55.206,25.589,2018,"Chelonia mydas",111.32,20,28.24,38.81
"7035",55.275,25.683,2018,"Chelonia mydas",111.32,25,28.21,38.73
"7036",55.546,25.799,2018,"Chelonia mydas",111.32,37,28.15,38.72
"7037",55.615,25.947,2018,"Chelonia mydas",111.32,48,28.1,38.31
"7038",55.897,26.09,2018,"Chelonia mydas",111.32,50,27.98,38
"7039",56.005,26.246,2018,"Chelonia mydas",111.32,98,27.92,37.72
"7040",56.376,26.57,2018,"Chelonia mydas",111.32,77,27.79,36.96
"7041",56.537,26.403,2018,"Chelonia mydas",111.32,186,27.98,36.9
"7042",56.677,26.352,2018,"Chelonia mydas",111.32,102,28.09,36.92
"7043",56.956,26.051,2018,"Chelonia mydas",111.32,90,28.25,36.82
"7044",57.207,25.931,2018,"Chelonia mydas",111.32,31,28.15,36.79
"7045",57.219,25.812,2018,"Chelonia mydas",111.32,87,28.17,36.74
"7046",57.442,25.695,2018,"Chelonia mydas",111.32,31,28.08,36.73
"7047",57.629,25.503,2018,"Chelonia mydas",111.32,152,28.04,36.7
"7048",57.896,25.194,2018,"Chelonia mydas",111.32,641,28.19,36.73
"7049",57.99,25.019,2018,"Chelonia mydas",111.32,1317,28.22,36.76
"7050",58.07,24.739,2018,"Chelonia mydas",111.32,1564,28.27,36.79
"7051",57.848,24.227,2018,"Chelonia mydas",111.32,1590,28.36,36.81
"7052",57.907,24.03,2018,"Chelonia mydas",111.32,839,28.34,36.83
"7053",57.914,23.99,2018,"Chelonia mydas",111.32,604,28.29,36.83
"7054",58.024,23.889,2018,"Chelonia mydas",111.32,45,28.25,36.83
"7055",59.542,22.724,2018,"Chelonia mydas",111.32,1087,27.4,36.73
"7056",59.674,22.614,2018,"Chelonia mydas",111.32,508,27.13,36.7
"7057",59.875,22.474,2018,"Chelonia mydas",111.32,584,26.66,36.6
"7058",60.133,21.795,2018,"Chelonia mydas",111.32,2670,26.41,36.42
"7059",59.572,21.704,2018,"Chelonia mydas",111.32,80,25.93,36.3
"7060",59.764,21.657,2018,"Chelonia mydas",111.32,1191,26.12,36.33
"7061",59.562,21.526,2018,"Chelonia mydas",111.32,13,25.95,36.21
"7062",59.332,21.444,2018,"Chelonia mydas",111.32,-4,NA,NA
"7063",59.327,21.427,2018,"Chelonia mydas",111.32,-6,NA,NA
"7064",59.508,21.409,2018,"Chelonia mydas",111.32,73,25.92,36.22
"7065",59.7,22.101,2018,"Chelonia mydas",111.32,-6,26.24,36.45
"7066",59.745,22.117,2018,"Chelonia mydas",111.32,75,26.24,36.45
"7067",59.801,22.105,2018,"Chelonia mydas",111.32,300,26.27,36.45
"7068",60.541,22.175,2018,"Chelonia mydas",111.32,2842,26.64,36.48
"7069",61.149,21.794,2018,"Chelonia mydas",111.32,3142,26.69,36.4
"7070",61.031,21.54,2018,"Chelonia mydas",111.32,3188,26.69,36.38
"7071",60.567,21.504,2018,"Chelonia mydas",111.32,3170,26.61,36.38
"7072",59.819,22.416,2018,"Chelonia mydas",111.32,-85,26.62,36.56
"7073",59.86,22.427,2018,"Chelonia mydas",111.32,53,26.66,36.6
"7074",59.843,22.34,2018,"Chelonia mydas",111.32,49,26.48,36.59
"7075",59.837,22.324,2018,"Chelonia mydas",111.32,24,26.53,36.51
"7076",59.865,22.316,2018,"Chelonia mydas",111.32,100,26.53,36.51
"7077",59.73,22.491,2018,"Chelonia mydas",111.32,-1,NA,NA
"7078",59.742,22.489,2018,"Chelonia mydas",111.32,2,NA,NA
"7079",59.743,22.484,2018,"Chelonia mydas",111.32,2,NA,NA
"7080",59.791,22.497,2018,"Chelonia mydas",111.32,-35,NA,NA
"7081",59.915,22.54,2018,"Chelonia mydas",111.32,1012,26.89,36.63
"7082",59.744,22.484,2018,"Chelonia mydas",111.32,2,NA,NA
"7083",59.723,22.483,2018,"Chelonia mydas",111.32,-8,NA,NA
"7084",59.764,22.487,2018,"Chelonia mydas",111.32,3,NA,NA
"7085",59.764,22.503,2018,"Chelonia mydas",111.32,-32,26.95,36.64
"7086",59.736,22.489,2018,"Chelonia mydas",111.32,2,NA,NA
"7087",59.752,22.497,2018,"Chelonia mydas",111.32,-7,NA,NA
"7088",59.759,22.507,2018,"Chelonia mydas",111.32,-32,26.95,36.64
"7089",59.76,22.489,2018,"Chelonia mydas",111.32,3,NA,NA
"7090",59.751,22.495,2018,"Chelonia mydas",111.32,-7,NA,NA
"7091",59.741,22.513,2018,"Chelonia mydas",111.32,-2,27.08,36.67
"7092",59.74,22.52,2018,"Chelonia mydas",111.32,-26,27.08,36.67
"7093",59.762,22.54,2018,"Chelonia mydas",111.32,12,26.95,36.64
"7094",59.778,22.529,2018,"Chelonia mydas",111.32,-1,26.95,36.64
"7095",60.055,22.448,2018,"Chelonia mydas",111.32,2365,26.62,36.59
"7096",59.756,22.5,2018,"Chelonia mydas",111.32,-7,NA,NA
"7097",59.746,22.495,2018,"Chelonia mydas",111.32,2,NA,NA
"7098",59.757,22.484,2018,"Chelonia mydas",111.32,2,NA,NA
"7099",59.755,22.49,2018,"Chelonia mydas",111.32,2,NA,NA
"7100",59.741,22.497,2018,"Chelonia mydas",111.32,-1,NA,NA
"7101",59.722,22.496,2018,"Chelonia mydas",111.32,-2,NA,NA
"7102",59.739,22.485,2018,"Chelonia mydas",111.32,2,NA,NA
"7103",59.738,22.494,2018,"Chelonia mydas",111.32,-1,NA,NA
"7104",51.661,25.535,2019,"Chelonia mydas",111.32,4,27.21,38.29
"7105",51.654,25.518,2019,"Chelonia mydas",111.32,4,27.21,38.29
"7106",51.646,25.515,2019,"Chelonia mydas",111.32,5,27.21,38.29
"7107",51.611,25.525,2019,"Chelonia mydas",111.32,3,27.21,38.29
"7108",51.634,25.553,2019,"Chelonia mydas",111.32,5,27.21,38.29
"7109",53.049,24.628,2018,"Chelonia mydas",111.32,2,27.91,38.67
