"oid","longitude","latitude","providers","species","datasets","date_min","date_max","num_records","num_animals","num_species","y1_value","y2_value","y3_value","csquare","geom_wkt"
47488013,94.0,-53.6,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2018-12-11","2018-12-11",1,1,1,,,,"3509:133:469","POLYGON((93.9 -53.6,94 -53.6,94 -53.7,93.9 -53.7,93.9 -53.6))"
47487708,94.0,-43.1,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-06-01","2020-06-01",1,1,1,,,,"3409:134:100","POLYGON((94 -43,94.1 -43,94.1 -43.1,94 -43.1,94 -43))"
11959033,94.1,-3.2,"Marine Research Foundation","Chelonia mydas","981","2005-06-20","2005-06-21",2,1,1,,,,"3009:134:120","POLYGON((94 -3.2,94.1 -3.2,94.1 -3.3,94 -3.3,94 -3.2))"
11959030,94.1,-3.1,"Marine Research Foundation","Chelonia mydas","981","2005-06-20","2005-06-20",1,1,1,,,,"3009:134:110","POLYGON((94 -3.1,94.1 -3.1,94.1 -3.2,94 -3.2,94 -3.1))"
47487732,94.2,-44.7,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-13","2020-05-13",1,1,1,,,,"3409:144:361","POLYGON((94.1 -44.6,94.2 -44.6,94.2 -44.7,94.1 -44.7,94.1 -44.6))"
47487731,94.1,-44.6,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-13","2020-05-13",1,1,1,,,,"3409:144:351","POLYGON((94.1 -44.5,94.2 -44.5,94.2 -44.6,94.1 -44.6,94.1 -44.5))"
11959034,94.2,-3.2,"Marine Research Foundation","Chelonia mydas","981","2005-06-21","2005-06-21",1,1,1,,,,"3009:134:121","POLYGON((94.1 -3.2,94.2 -3.2,94.2 -3.3,94.1 -3.3,94.1 -3.2))"
11959031,94.2,-3.2,"Marine Research Foundation","Chelonia mydas","981","2005-06-20","2005-06-20",1,1,1,,,,"3009:134:111","POLYGON((94.1 -3.1,94.2 -3.1,94.2 -3.2,94.1 -3.2,94.1 -3.1))"
47487800,94.3,-45.2,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-03","2020-05-03",2,1,1,,,,"3409:354:122","POLYGON((94.2 -45.2,94.3 -45.2,94.3 -45.3,94.2 -45.3,94.2 -45.2))"
47487733,94.2,-44.7,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-13","2020-05-13",1,1,1,,,,"3409:144:362","POLYGON((94.2 -44.6,94.3 -44.6,94.3 -44.7,94.2 -44.7,94.2 -44.6))"
47487660,94.3,-42.9,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-14","2020-08-14",1,1,1,,,,"3409:124:382","POLYGON((94.2 -42.8,94.3 -42.8,94.3 -42.9,94.2 -42.9,94.2 -42.8))"
11959035,94.3,-3.2,"Marine Research Foundation","Chelonia mydas","981","2005-06-21","2005-06-21",2,1,1,,,,"3009:134:122","POLYGON((94.2 -3.2,94.3 -3.2,94.3 -3.3,94.2 -3.3,94.2 -3.2))"
47487735,94.4,-44.8,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-12","2020-05-12",1,1,1,,,,"3409:144:373","POLYGON((94.3 -44.7,94.4 -44.7,94.4 -44.8,94.3 -44.8,94.3 -44.7))"
47487734,94.4,-44.7,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-12","2020-05-12",2,1,1,,,,"3409:144:363","POLYGON((94.3 -44.6,94.4 -44.6,94.4 -44.7,94.3 -44.7,94.3 -44.6))"
47487709,94.4,-43.1,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-14","2020-08-14",1,1,1,,,,"3409:134:103","POLYGON((94.3 -43,94.4 -43,94.4 -43.1,94.3 -43.1,94.3 -43))"
47487661,94.4,-42.9,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-14","2020-08-14",1,1,1,,,,"3409:124:393","POLYGON((94.3 -42.9,94.4 -42.9,94.4 -43,94.3 -43,94.3 -42.9))"
47487711,94.4,-43.1,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-14","2020-08-14",1,1,1,,,,"3409:134:114","POLYGON((94.4 -43.1,94.5 -43.1,94.5 -43.2,94.4 -43.2,94.4 -43.1))"
47487710,94.4,-43.1,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-14","2020-08-14",1,1,1,,,,"3409:134:104","POLYGON((94.4 -43,94.5 -43,94.5 -43.1,94.4 -43.1,94.4 -43))"
11959036,94.5,-3.3,"Marine Research Foundation","Chelonia mydas","981","2005-06-19","2005-06-19",1,1,1,,,,"3009:134:134","POLYGON((94.4 -3.3,94.5 -3.3,94.5 -3.4,94.4 -3.4,94.4 -3.3))"
47487801,94.5,-45.3,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-04","2020-05-04",1,1,1,,,,"3409:354:225","POLYGON((94.5 -45.2,94.6 -45.2,94.6 -45.3,94.5 -45.3,94.5 -45.2))"
47487712,94.5,-43.2,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-06-01","2020-06-01",1,1,1,,,,"3409:134:225","POLYGON((94.5 -43.2,94.6 -43.2,94.6 -43.3,94.5 -43.3,94.5 -43.2))"
47487802,94.7,-45.2,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-04","2020-05-04",1,1,1,,,,"3409:354:226","POLYGON((94.6 -45.2,94.7 -45.2,94.7 -45.3,94.6 -45.3,94.6 -45.2))"
47487713,94.7,-43.3,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-06-01","2020-06-01",1,1,1,,,,"3409:134:236","POLYGON((94.6 -43.3,94.7 -43.3,94.7 -43.4,94.6 -43.4,94.6 -43.3))"
47487804,94.8,-45.2,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-04","2020-05-05",2,1,1,,,,"3409:354:227","POLYGON((94.7 -45.2,94.8 -45.2,94.8 -45.3,94.7 -45.3,94.7 -45.2))"
47487736,94.8,-44.8,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-12","2020-05-12",2,1,1,,,,"3409:144:487","POLYGON((94.7 -44.8,94.8 -44.8,94.8 -44.9,94.7 -44.9,94.7 -44.8))"
47487665,94.8,-42.8,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-12","2020-08-13",2,1,1,,,,"3409:124:487","POLYGON((94.7 -42.8,94.8 -42.8,94.8 -42.9,94.7 -42.9,94.7 -42.8))"
47487662,94.7,-42.8,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-12","2020-08-12",1,1,1,,,,"3409:124:477","POLYGON((94.7 -42.7,94.8 -42.7,94.8 -42.8,94.7 -42.8,94.7 -42.7))"
47487663,94.8,-42.8,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-12","2020-08-12",1,1,1,,,,"3409:124:478","POLYGON((94.8 -42.7,94.9 -42.7,94.9 -42.8,94.8 -42.8,94.8 -42.7))"
47487667,95.0,-42.9,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-13","2020-08-13",2,1,1,,,,"3409:124:499","POLYGON((94.9 -42.9,95 -42.9,95 -43,94.9 -43,94.9 -42.9))"
47487666,94.9,-42.8,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-12","2020-08-12",1,1,1,,,,"3409:124:489","POLYGON((94.9 -42.8,95 -42.8,95 -42.9,94.9 -42.9,94.9 -42.8))"
47488020,95.1,-52.9,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2018-12-05","2018-12-05",1,1,1,,,,"3509:225:390","POLYGON((95 -52.9,95.1 -52.9,95.1 -53,95 -53,95 -52.9))"
47488015,95.1,-52.8,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2018-12-03","2018-12-03",1,1,1,,,,"3509:225:370","POLYGON((95 -52.7,95.1 -52.7,95.1 -52.8,95 -52.8,95 -52.7))"
47487853,95.1,-45.1,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-05","2020-05-05",1,1,1,,,,"3409:455:100","POLYGON((95 -45,95.1 -45,95.1 -45.1,95 -45.1,95 -45))"
49448715,95.0,15.7,"The State of the World's Sea Turtles Team","Chelonia mydas","545","1999-01-01","1999-01-01",1,1,1,,,,"1109:455:370","POLYGON((95 15.7,95 15.8,95.1 15.8,95.1 15.7,95 15.7))"
47488025,95.2,-53.2,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2018-12-08","2018-12-09",2,1,1,,,,"3509:235:121","POLYGON((95.1 -53.2,95.2 -53.2,95.2 -53.3,95.1 -53.3,95.1 -53.2))"
47488021,95.1,-52.9,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2018-12-05","2018-12-05",1,1,1,,,,"3509:225:391","POLYGON((95.1 -52.9,95.2 -52.9,95.2 -53,95.1 -53,95.1 -52.9))"
47488017,95.1,-52.8,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2018-12-04","2018-12-04",1,1,1,,,,"3509:225:381","POLYGON((95.1 -52.8,95.2 -52.8,95.2 -52.9,95.1 -52.9,95.1 -52.8))"
47488016,95.2,-52.8,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2018-12-04","2018-12-04",3,1,1,,,,"3509:225:371","POLYGON((95.1 -52.7,95.2 -52.7,95.2 -52.8,95.1 -52.8,95.1 -52.7))"
47488014,95.1,-52.0,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2018-12-02","2018-12-02",1,1,1,,,,"3509:225:101","POLYGON((95.1 -52,95.2 -52,95.2 -52.1,95.1 -52.1,95.1 -52))"
47487854,95.1,-45.1,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-05","2020-05-05",2,1,1,,,,"3409:455:111","POLYGON((95.1 -45.1,95.2 -45.1,95.2 -45.2,95.1 -45.2,95.1 -45.1))"
47487759,95.2,-44.8,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-11","2020-05-11",4,1,1,,,,"3409:245:381","POLYGON((95.1 -44.8,95.2 -44.8,95.2 -44.9,95.1 -44.9,95.1 -44.8))"
47487747,95.2,-43.4,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-06-02","2020-06-02",1,1,1,,,,"3409:235:141","POLYGON((95.1 -43.4,95.2 -43.4,95.2 -43.5,95.1 -43.5,95.1 -43.4))"
47488027,95.2,-53.3,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2018-12-09","2018-12-09",6,1,1,,,,"3509:235:132","POLYGON((95.2 -53.3,95.3 -53.3,95.3 -53.4,95.2 -53.4,95.2 -53.3))"
47488026,95.2,-53.3,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2018-12-09","2018-12-09",1,1,1,,,,"3509:235:122","POLYGON((95.2 -53.2,95.3 -53.2,95.3 -53.3,95.2 -53.3,95.2 -53.2))"
47487855,95.2,-45.1,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-06","2020-05-06",2,1,1,,,,"3409:455:112","POLYGON((95.2 -45.1,95.3 -45.1,95.3 -45.2,95.2 -45.2,95.2 -45.1))"
47487748,95.3,-43.5,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-06-02","2020-06-02",1,1,1,,,,"3409:235:142","POLYGON((95.2 -43.4,95.3 -43.4,95.3 -43.5,95.2 -43.5,95.2 -43.4))"
49448714,95.3,15.7,"The State of the World's Sea Turtles Team","Chelonia mydas","545","1999-01-01","1999-01-01",2,,1,,,,"1109:455:362","POLYGON((95.2 15.6,95.2 15.7,95.3 15.7,95.3 15.6,95.2 15.6))"
47488023,95.4,-52.9,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2018-12-05","2018-12-06",5,1,1,,,,"3509:225:393","POLYGON((95.3 -52.9,95.4 -52.9,95.4 -53,95.3 -53,95.3 -52.9))"
47488019,95.4,-52.9,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2018-12-05","2018-12-06",3,1,1,,,,"3509:225:383","POLYGON((95.3 -52.8,95.4 -52.8,95.4 -52.9,95.3 -52.9,95.3 -52.8))"
47487858,95.4,-45.2,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-06","2020-05-06",2,1,1,,,,"3409:455:123","POLYGON((95.3 -45.2,95.4 -45.2,95.4 -45.3,95.3 -45.3,95.3 -45.2))"
47487857,95.4,-45.1,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-05","2020-05-06",2,1,1,,,,"3409:455:113","POLYGON((95.3 -45.1,95.4 -45.1,95.4 -45.2,95.3 -45.2,95.3 -45.1))"
47487859,95.4,-45.2,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-06","2020-05-06",1,1,1,,,,"3409:455:124","POLYGON((95.4 -45.2,95.5 -45.2,95.5 -45.3,95.4 -45.3,95.4 -45.2))"
47487765,95.5,-44.9,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-07","2020-05-10",4,1,1,,,,"3409:245:495","POLYGON((95.5 -44.9,95.6 -44.9,95.6 -45,95.5 -45,95.5 -44.9))"
47487761,95.6,-44.8,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-07","2020-05-08",3,1,1,,,,"3409:245:485","POLYGON((95.5 -44.8,95.6 -44.8,95.6 -44.9,95.5 -44.9,95.5 -44.8))"
47487860,95.7,-45.0,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-10","2020-05-10",3,1,1,,,,"3409:455:206","POLYGON((95.6 -45,95.7 -45,95.7 -45.1,95.6 -45.1,95.6 -45))"
12083062,95.7,5.8,"Yayasan Pulau Banyak","Chelonia mydas","653","2010-06-28","2010-06-28",1,1,1,,,,"1009:455:476","POLYGON((95.6 5.7,95.6 5.8,95.7 5.8,95.7 5.7,95.6 5.7))"
47487861,95.7,-45.0,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-10","2020-05-10",1,1,1,,,,"3409:455:207","POLYGON((95.7 -45,95.8 -45,95.8 -45.1,95.7 -45.1,95.7 -45))"
47487750,95.7,-43.8,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-06-05","2020-06-05",1,1,1,,,,"3409:235:487","POLYGON((95.7 -43.8,95.8 -43.8,95.8 -43.9,95.7 -43.9,95.7 -43.8))"
47487749,95.8,-43.5,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-06-03","2020-06-03",1,1,1,,,,"3409:235:457","POLYGON((95.7 -43.5,95.8 -43.5,95.8 -43.6,95.7 -43.6,95.7 -43.5))"
12083063,95.7,5.8,"Yayasan Pulau Banyak","Chelonia mydas","653","2010-06-28","2010-06-28",2,1,1,,,,"1009:455:477","POLYGON((95.7 5.7,95.7 5.8,95.8 5.8,95.8 5.7,95.7 5.7))"
47487762,95.9,-44.9,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-09","2020-05-09",1,1,1,,,,"3409:245:488","POLYGON((95.8 -44.8,95.9 -44.8,95.9 -44.9,95.8 -44.9,95.8 -44.8))"
47487737,95.8,-42.8,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-09","2020-08-09",1,1,1,,,,"3409:225:488","POLYGON((95.8 -42.8,95.9 -42.8,95.9 -42.9,95.8 -42.9,95.8 -42.8))"
47487862,95.9,-45.0,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-09","2020-05-09",2,1,1,,,,"3409:455:209","POLYGON((95.9 -45,96 -45,96 -45.1,95.9 -45.1,95.9 -45))"
47487763,95.9,-44.9,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-09","2020-05-09",1,1,1,,,,"3409:245:489","POLYGON((95.9 -44.8,96 -44.8,96 -44.9,95.9 -44.9,95.9 -44.8))"
12083061,96.0,4.1,"Yayasan Pulau Banyak","Chelonia mydas","653","2010-06-22","2010-06-22",1,1,1,,,,"1009:246:110","POLYGON((96 4.1,96 4.2,96.1 4.2,96.1 4.1,96 4.1))"
47487766,96.1,-44.7,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-08","2020-05-08",1,1,1,,,,"3409:246:371","POLYGON((96.1 -44.7,96.2 -44.7,96.2 -44.8,96.1 -44.8,96.1 -44.7))"
47487741,96.2,-42.7,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-09","2020-08-09",2,1,1,,,,"3409:226:371","POLYGON((96.1 -42.7,96.2 -42.7,96.2 -42.8,96.1 -42.8,96.1 -42.7))"
47487738,96.1,-42.7,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-09","2020-08-09",1,1,1,,,,"3409:226:361","POLYGON((96.1 -42.6,96.2 -42.6,96.2 -42.7,96.1 -42.7,96.1 -42.6))"
47487739,96.3,-42.7,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-08","2020-08-08",1,1,1,,,,"3409:226:362","POLYGON((96.2 -42.6,96.3 -42.6,96.3 -42.7,96.2 -42.7,96.2 -42.6))"
47487740,96.4,-42.6,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-08","2020-08-08",1,1,1,,,,"3409:226:363","POLYGON((96.3 -42.6,96.4 -42.6,96.4 -42.7,96.3 -42.7,96.3 -42.6))"
47487751,96.4,-43.7,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-06-04","2020-06-04",2,1,1,,,,"3409:236:374","POLYGON((96.4 -43.7,96.5 -43.7,96.5 -43.8,96.4 -43.8,96.4 -43.7))"
47487742,96.4,-42.7,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-08","2020-08-08",1,1,1,,,,"3409:226:374","POLYGON((96.4 -42.7,96.5 -42.7,96.5 -42.8,96.4 -42.8,96.4 -42.7))"
47487744,96.5,-42.8,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-08","2020-08-08",1,1,1,,,,"3409:226:475","POLYGON((96.5 -42.7,96.6 -42.7,96.6 -42.8,96.5 -42.8,96.5 -42.7))"
47487743,96.5,-42.7,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-08","2020-08-08",1,1,1,,,,"3409:226:465","POLYGON((96.5 -42.6,96.6 -42.6,96.6 -42.7,96.5 -42.7,96.5 -42.6))"
47487745,96.7,-42.8,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-08","2020-08-08",1,1,1,,,,"3409:226:476","POLYGON((96.6 -42.7,96.7 -42.7,96.7 -42.8,96.6 -42.8,96.6 -42.7))"
12083060,96.6,3.7,"Yayasan Pulau Banyak","Chelonia mydas","653","2010-06-19","2010-06-19",1,1,1,,,,"1009:236:476","POLYGON((96.6 3.7,96.6 3.8,96.7 3.8,96.7 3.7,96.6 3.7))"
47487746,96.7,-42.8,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-08","2020-08-08",1,1,1,,,,"3409:226:477","POLYGON((96.7 -42.7,96.8 -42.7,96.8 -42.8,96.7 -42.8,96.7 -42.7))"
49449334,96.8,-11.8,"The State of the World's Sea Turtles Team","Chelonia mydas","545","1999-01-01","1999-01-01",1,300,1,,,,"3109:216:488","POLYGON((96.8 -11.8,96.9 -11.8,96.9 -11.9,96.8 -11.9,96.8 -11.8))"
12083034,97.0,2.1,"Yayasan Pulau Banyak","Chelonia mydas","653","2010-06-19","2010-06-19",1,1,1,,,,"1009:226:209","POLYGON((96.9 2,96.9 2.1,97 2.1,97 2,96.9 2))"
12083035,97.0,2.1,"Yayasan Pulau Banyak","Chelonia mydas","653","2010-06-24","2010-06-24",1,1,1,,,,"1009:226:219","POLYGON((96.9 2.1,96.9 2.2,97 2.2,97 2.1,96.9 2.1))"
49448409,97.1,2.1,"The State of the World's Sea Turtles Team;Yayasan Pulau Banyak","Chelonia mydas","545;653","1999-01-01","2010-07-22",29,16,1,,,,"1009:227:100","POLYGON((97 2,97 2.1,97.1 2.1,97.1 2,97 2))"
47487767,97.2,-44.7,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-06-06","2020-06-06",1,1,1,,,,"3409:247:371","POLYGON((97.1 -44.7,97.2 -44.7,97.2 -44.8,97.1 -44.8,97.1 -44.7))"
12083056,97.2,2.1,"Yayasan Pulau Banyak","Chelonia mydas","653","2010-07-08","2010-07-23",4,1,1,,,,"1009:227:101","POLYGON((97.1 2,97.1 2.1,97.2 2.1,97.2 2,97.1 2))"
45235331,97.3,13.7,"Marine Research Foundation","Chelonia mydas","1300","2016-06-15","2016-06-15",1,1,1,,,,"1109:237:372","POLYGON((97.1999969 13.6999998,97.1999969 13.8000002,97.2999954 13.8000002,97.2999954 13.6999998,97.1999969 13.6999998))"
49448410,97.3,2.1,"The State of the World's Sea Turtles Team;Yayasan Pulau Banyak","Chelonia mydas","545;653","2009-01-01","2010-07-29",3,751,1,,,,"1009:227:112","POLYGON((97.2 2.1,97.2 2.2,97.3 2.2,97.3 2.1,97.2 2.1))"
12083059,97.4,2.5,"Yayasan Pulau Banyak","Chelonia mydas","653","2010-07-31","2010-07-31",1,1,1,,,,"1009:227:143","POLYGON((97.3 2.4,97.3 2.5,97.4 2.5,97.4 2.4,97.3 2.4))"
47487768,97.7,-44.8,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-06-07","2020-06-07",1,1,1,,,,"3409:247:486","POLYGON((97.6 -44.8,97.7 -44.8,97.7 -44.9,97.6 -44.9,97.6 -44.8))"
49448413,97.7,2.6,"The State of the World's Sea Turtles Team","Chelonia mydas","545","2007-01-01","2007-01-01",1,,1,,,,"1009:227:466","POLYGON((97.6 2.6,97.6 2.7,97.7 2.7,97.7 2.6,97.6 2.6))"
49448453,97.6,8.7,"The State of the World's Sea Turtles Team","Chelonia mydas","545","2004-01-01","2004-01-01",1,11,1,,,,"1009:487:466","POLYGON((97.6 8.6,97.6 8.7,97.7 8.7,97.7 8.6,97.6 8.6))"
47487769,97.7,-44.9,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-06-07","2020-06-07",1,1,1,,,,"3409:247:487","POLYGON((97.7 -44.8,97.8 -44.8,97.8 -44.9,97.7 -44.9,97.7 -44.8))"
47487770,97.9,-44.9,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-06-07","2020-06-07",1,1,1,,,,"3409:247:488","POLYGON((97.8 -44.8,97.9 -44.8,97.9 -44.9,97.8 -44.9,97.8 -44.8))"
12083064,97.8,5.7,"Yayasan Pulau Banyak","Chelonia mydas","653","2010-07-02","2010-07-02",1,1,1,,,,"1009:457:468","POLYGON((97.8 5.6,97.8 5.7,97.9 5.7,97.9 5.6,97.8 5.6))"
47487772,98.0,-44.9,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-06-07","2020-06-07",1,1,1,,,,"3409:247:499","POLYGON((97.9 -44.9,98 -44.9,98 -45,97.9 -45,97.9 -44.9))"
47487771,97.9,-44.9,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-06-07","2020-06-07",2,1,1,,,,"3409:247:489","POLYGON((97.9 -44.8,98 -44.8,98 -44.9,97.9 -44.9,97.9 -44.8))"
12007722,98.0,7.9,"WWF Indochina","Chelonia mydas","373","2007-03-04","2007-03-04",1,1,1,,,,"1009:477:499","POLYGON((97.9 7.9,97.9 8,98 8,98 7.9,97.9 7.9))"
47487863,98.1,-45.1,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-06-08","2020-06-08",3,1,1,,,,"3409:458:110","POLYGON((98 -45.1,98.1 -45.1,98.1 -45.2,98 -45.2,98 -45.1))"
47487865,98.3,-45.3,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-06-08","2020-06-08",1,1,1,,,,"3409:458:132","POLYGON((98.2 -45.3,98.3 -45.3,98.3 -45.4,98.2 -45.4,98.2 -45.3))"
47487864,98.4,-45.2,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-06-09","2020-06-09",1,1,1,,,,"3409:458:123","POLYGON((98.3 -45.2,98.4 -45.2,98.4 -45.3,98.3 -45.3,98.3 -45.2))"
39989510,98.4,7.6,"Dimitri Brosens, Datafable","Chelonia mydas","103152427","2010-03-30","2010-03-30",1,,1,,,,"1009:478:353","POLYGON((98.3 7.5,98.3 7.6,98.4 7.6,98.4 7.5,98.3 7.5))"
49448712,98.4,12.7,"The State of the World's Sea Turtles Team","Chelonia mydas","545","1999-01-01","1999-01-01",1,,1,,,,"1109:228:373","POLYGON((98.3 12.7,98.3 12.8,98.4 12.8,98.4 12.7,98.3 12.7))"
12083065,98.4,5.7,"Yayasan Pulau Banyak","Chelonia mydas","653","2010-07-03","2010-07-03",1,1,1,,,,"1009:458:364","POLYGON((98.4 5.6,98.4 5.7,98.5 5.7,98.5 5.6,98.4 5.6))"
39989515,98.8,7.7,"Dimitri Brosens, Datafable","Chelonia mydas","103152427","2010-01-19","2013-02-06",4,,1,,,,"1009:478:467","POLYGON((98.7 7.6,98.7 7.7,98.8 7.7,98.8 7.6,98.7 7.6))"
47487869,98.9,-45.3,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-06-10","2020-06-10",1,1,1,,,,"3409:458:238","POLYGON((98.8 -45.3,98.9 -45.3,98.9 -45.4,98.8 -45.4,98.8 -45.3))"
47487866,98.9,-45.2,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-06-09","2020-06-09",3,1,1,,,,"3409:458:228","POLYGON((98.8 -45.2,98.9 -45.2,98.9 -45.3,98.8 -45.3,98.8 -45.2))"
47487752,98.8,-43.0,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-03","2020-08-03",2,1,1,,,,"3409:238:208","POLYGON((98.8 -43,98.9 -43,98.9 -43.1,98.8 -43.1,98.8 -43))"
47487868,99.0,-45.2,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-06-09","2020-06-10",3,1,1,,,,"3409:458:229","POLYGON((98.9 -45.2,99 -45.2,99 -45.3,98.9 -45.3,98.9 -45.2))"
47487870,99.0,-45.3,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-06-10","2020-06-10",1,1,1,,,,"3409:459:130","POLYGON((99 -45.3,99.1 -45.3,99.1 -45.4,99 -45.4,99 -45.3))"
47487753,99.1,-43.1,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-02","2020-08-02",2,1,1,,,,"3409:239:110","POLYGON((99 -43.1,99.1 -43.1,99.1 -43.2,99 -43.2,99 -43.1))"
47487871,99.2,-45.3,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-06-10","2020-06-10",6,1,1,,,,"3409:459:131","POLYGON((99.1 -45.3,99.2 -45.3,99.2 -45.4,99.1 -45.4,99.1 -45.3))"
47487754,99.1,-43.2,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-02","2020-08-02",1,1,1,,,,"3409:239:111","POLYGON((99.1 -43.1,99.2 -43.1,99.2 -43.2,99.1 -43.2,99.1 -43.1))"
47487756,99.3,-43.2,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-02","2020-08-02",1,1,1,,,,"3409:239:122","POLYGON((99.2 -43.2,99.3 -43.2,99.3 -43.3,99.2 -43.3,99.2 -43.2))"
47487755,99.3,-43.2,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-02","2020-08-02",1,1,1,,,,"3409:239:112","POLYGON((99.2 -43.1,99.3 -43.1,99.3 -43.2,99.2 -43.2,99.2 -43.1))"
39989531,99.2,9.8,"Dimitri Brosens, Datafable","Chelonia mydas","103152427","2012-02-29","2012-02-29",1,,1,,,,"1009:499:382","POLYGON((99.2 9.8,99.2 9.9,99.3 9.9,99.3 9.8,99.2 9.8))"
47487873,99.3,-45.5,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-06-11","2020-06-11",2,1,1,,,,"3409:459:353","POLYGON((99.3 -45.5,99.4 -45.5,99.4 -45.6,99.3 -45.6,99.3 -45.5))"
